id,bb_a_hh,hst,h_min,iwh,psch,ratio_hs,psh,h_mean,bb_av_h,vch,bwh,whh,b365h,h_max,bb_mx_h,bb_av_2_5_1,iwd,bb_mx_2_5_1,d_min,whd,d_mean,bb_av_d,bwd,b365d,target
37,0.2727272727272727,0.6,0.010029498525073746,0.008860011813349083,0.011392405063291138,0.32142857142857145,0.010763209393346379,0.010595796421747433,0.01112234580384227,0.012030075187969926,0.010526315789473682,0.011142061281337046,0.010027347310847763,0.010031919744642043,0.008543833580980681,0.3790613718411554,0.3922651933701657,0.3333333333333333,0.310989010989011,0.2871287128712871,0.26937434672241295,0.25349650349650354,0.2792792792792793,0.21428571428571427,0
38,0.49999999999999994,0.4666666666666667,0.10029498525073748,0.09923213230950974,0.070042194092827,0.3684210526315789,0.08708414872798435,0.09041167274622199,0.08746208291203236,0.09172932330827069,0.08521303258145366,0.09470752089136492,0.07930720145852324,0.08253533971728226,0.06686478454680533,0.07220216606498209,0.01657458563535913,0.06060606060606061,0.02197802197802201,0.019801980198019875,0.01343885321785876,0.018356643356643387,0.018018018018018056,0.01785714285714285,1
39,0.7272727272727273,0.26666666666666666,0.1976401179941003,0.2203189604252806,0.18776371308016873,0.5,0.1917808219178082,0.19602223380232758,0.1870576339737108,0.19799498746867172,0.1854636591478697,0.18662952646239558,0.1795806745670009,0.17920656634746923,0.14561664190193166,0.22382671480144412,0.10497237569060769,0.19696969696969696,0.08791208791208793,0.08910891089108913,0.07824398984619974,0.07692307692307693,0.07207207207207211,0.07142857142857142,0
40,0.49999999999999994,0.26666666666666666,0.061946902654867256,0.06083874778499705,0.04978902953586497,0.3076923076923077,0.061154598825831685,0.062011464304325165,0.06117290192113246,0.06265664160401002,0.05764411027568924,0.06963788300835655,0.0560619872379216,0.056999544003647956,0.04717682020802378,0.054151624548736566,0.04972375690607733,0.04545454545454547,0.02197802197802201,0.019801980198019875,0.01821711213976407,0.019230769230769218,0.018018018018018056,0.01428571428571429,0
41,0.8181818181818181,0.13333333333333333,0.43952802359882004,0.4979326639102186,0.4,0.3333333333333333,0.4515655577299413,0.43364599617856514,0.4084934277047523,0.4736842105263159,0.3734335839598998,0.4150417827298051,0.36189608021877845,0.4300045599635203,0.34992570579494797,0.3212996389891698,0.281767955801105,0.2818181818181818,0.20879120879120883,0.18811881188118812,0.1968045393459758,0.19143356643356646,0.18918918918918926,0.14285714285714282,0
42,0.49999999999999994,0.13333333333333333,0.07374631268436578,0.08446544595392795,0.04767932489451477,0.5,0.06311154598825831,0.06817787041862078,0.06420626895854398,0.06666666666666668,0.06265664160401002,0.07409470752089137,0.05651777575205103,0.06520747834017328,0.05274888558692422,0.06859205776173294,0.03867403314917123,0.06060606060606061,0.02197802197802201,0.019801980198019875,0.01926235627893086,0.022727272727272707,0.027027027027027084,0.01785714285714285,1
43,0.5454545454545454,0.13333333333333333,0.07374631268436578,0.07560543414057887,0.048101265822784796,0.25,0.06506849315068493,0.06800416883793642,0.06622851365015167,0.06766917293233082,0.06516290726817042,0.06963788300835655,0.06107566089334548,0.06064751481988144,0.05089153046062408,0.256317689530686,0.06077348066298344,0.22727272727272735,0.06593406593406592,0.06930693069306937,0.05256084814095868,0.055069930069930106,0.05405405405405411,0.042857142857142844,1
44,0.49999999999999994,0.2,0.07374631268436578,0.07265209686946249,0.07426160337552742,0.42857142857142855,0.0704500978473581,0.0713913496612819,0.06875631951466127,0.06666666666666668,0.06766917293233082,0.0807799442896936,0.06563354603463992,0.06566347469220245,0.053120356612184234,0.09747292418772568,0.03867403314917123,0.08181818181818185,0.02197802197802201,0.019801980198019875,0.021950126922502644,0.023601398601398593,0.03153153153153154,0.01785714285714285,1
45,0.7272727272727273,0.3333333333333333,0.2920353982300885,0.29119905493207326,0.2708860759493671,0.45454545454545453,0.28277886497064575,0.28643390654854956,0.2805864509605662,0.27318295739348375,0.27318295739348375,0.30362116991643456,0.2707383773928897,0.270405836753306,0.22734026745913818,0.16606498194945862,0.1160220994475138,0.1424242424242424,0.10989010989010989,0.09900990099009904,0.0888457518291772,0.09090909090909094,0.09009009009009011,0.07142857142857142,0
46,0.18181818181818177,0.8,0.01415929203539823,0.01653868871825162,0.008016877637130798,0.631578947368421,0.01223091976516634,0.013201320132013195,0.012133468149646102,0.012531328320802011,0.012531328320802011,0.013370473537604455,0.012306289881494986,0.012767897856817152,0.010029717682020801,0.6462093862815886,0.25966850828729277,0.6060606060606062,0.2637362637362637,0.30693069306930704,0.26579065253098394,0.26835664335664344,0.2792792792792793,0.21428571428571427,1
47,0.49999999999999994,0.4,0.08849557522123892,0.08741878322504427,0.07257383966244726,0.46153846153846156,0.07681017612524461,0.08094493659892306,0.07735085945399392,0.08270676691729326,0.07769423558897245,0.08635097493036212,0.07019143117593435,0.07432740538075697,0.060178306092124816,0.07942238267148027,0.01657458563535913,0.06363636363636366,0.02197802197802201,0.019801980198019875,0.015380020904882774,0.019230769230769218,0.018018018018018056,0.01785714285714285,1
48,0.49999999999999994,0.26666666666666666,0.05604719764011799,0.05493207324276432,0.04556962025316454,0.25,0.05430528375733856,0.055150251867291986,0.054600606673407485,0.055137844611528826,0.055137844611528826,0.058495821727019504,0.04922515952597994,0.05061559507523941,0.043090638930163454,0.11913357400722024,0.04972375690607733,0.10000000000000003,0.043956043956043966,0.03960396039603964,0.03270120949678962,0.03409090909090906,0.03603603603603606,0.028571428571428553,0
49,0.6818181818181818,0.2,0.1504424778761062,0.14943886591848787,0.14177215189873416,0.3333333333333333,0.1433463796477495,0.1444328643390655,0.14004044489383216,0.14285714285714288,0.13283208020050127,0.15320334261838442,0.1340018231540565,0.13360693114455086,0.11404160475482913,0.36823104693140796,0.07182320441988949,0.3333333333333333,0.07692307692307693,0.08910891089108913,0.07361505151560399,0.07604895104895104,0.07657657657657663,0.057142857142857134,0
50,0.6818181818181818,0.26666666666666666,0.18289085545722716,0.1819255759007679,0.14472573839662445,0.3333333333333333,0.15998043052837574,0.16866423484453702,0.16177957532861476,0.1679197994987469,0.15789473684210528,0.1754874651810585,0.1567912488605287,0.15640674874601002,0.13632986627043092,0.22743682310469315,0.08287292817679559,0.19696969696969696,0.08791208791208793,0.07920792079207928,0.06629834254143646,0.07080419580419584,0.07207207207207211,0.057142857142857134,1
51,0.49999999999999994,0.13333333333333333,0.05604719764011799,0.05493207324276432,0.04683544303797469,0.11764705882352941,0.04647749510763209,0.04950495049504949,0.0480283114256825,0.04761904761904762,0.04761904761904762,0.05571030640668523,0.04284412032816772,0.044687642498859995,0.03677563150074293,0.06859205776173294,0.03867403314917123,0.05454545454545451,0.02197802197802201,0.019801980198019875,0.022398088696431284,0.02797202797202797,0.027027027027027084,0.020714285714285713,1
52,0.3636363636363636,0.4,0.03185840707964602,0.03425871234494979,0.02531645569620252,0.5,0.025440313111545987,0.02866076081292339,0.02730030333670374,0.027568922305764416,0.027568922305764416,0.031754874651810594,0.02506836827711941,0.026447788417692658,0.021173848439821688,0.12996389891696758,0.09392265193370164,0.11212121212121212,0.09340659340659341,0.08415841584158418,0.07884127221143794,0.08304195804195802,0.08108108108108109,0.06357142857142858,0
53,0.49999999999999994,0.0,0.06784660766961652,0.06674542232722978,0.0459915611814346,0.0,0.058219178082191764,0.061142956400903226,0.06016177957532861,0.06265664160401002,0.05764411027568924,0.06406685236768804,0.054238833181403816,0.05608755129958959,0.04606240713224368,0.05054151624548742,0.01657458563535913,0.05151515151515157,0.02197802197802201,0.019801980198019875,0.013737494400477834,0.02097902097902099,0.018018018018018056,0.01785714285714285,0
54,0.22727272727272724,0.3333333333333333,0.010029498525073746,0.011813349084465435,0.006329113924050625,0.17857142857142858,0.009295499021526418,0.009814139308667702,0.009100101112234575,0.01002506265664161,0.00852130325814536,0.011142061281337046,0.008659981768459425,0.009119927040583675,0.00705794947994056,0.29963898916967513,0.33701657458563533,0.2636363636363636,0.2857142857142857,0.2574257425742575,0.28311184112289084,0.2823426573426574,0.32432432432432434,0.24999999999999997,0
55,0.2727272727272727,0.6,0.01592920353982301,0.01653868871825162,0.013502109704641344,0.5625,0.013209393346379647,0.014417231196803881,0.014155712841253797,0.015538847117794498,0.014035087719298255,0.015041782729805026,0.012306289881494986,0.013223894208846336,0.011144130757800887,0.4765342960288811,0.25966850828729277,0.4393939393939394,0.2582417582417582,0.2326732673267327,0.2223383604599074,0.21940559440559448,0.23423423423423428,0.19642857142857142,1
56,0.6818181818181818,0.13333333333333333,0.20353982300884954,0.20259893679858243,0.17679324894514764,0.3333333333333333,0.19911937377690797,0.1999305193677262,0.19413549039433772,0.19799498746867172,0.1854636591478697,0.2200557103064067,0.1795806745670009,0.18559051527587778,0.15676077265973254,0.2815884476534297,0.07182320441988949,0.24545454545454543,0.07692307692307693,0.08910891089108913,0.08347021054203368,0.08741258741258745,0.09009009009009011,0.07142857142857142,0
57,0.22727272727272724,0.6,0.011799410029498525,0.013585351447135255,0.008016877637130798,0.2571428571428571,0.009784735812133072,0.011203751954142777,0.010111223458038422,0.01002506265664161,0.010526315789473682,0.013370473537604455,0.01048313582497721,0.010487916096671226,0.008172362555720653,0.37545126353790625,0.281767955801105,0.35454545454545455,0.23076923076923084,0.20792079207920794,0.24727489920860074,0.25874125874125875,0.2567567567567568,0.21428571428571427,0
58,0.8181818181818181,0.13333333333333333,0.41002949852507375,0.40933254577672773,0.4506329113924051,0.3333333333333333,0.48336594911937375,0.47403161368768454,0.45702730030333666,0.44862155388471187,0.4987468671679199,0.4986072423398329,0.4530537830446672,0.45280437756497943,0.3870728083209509,0.3140794223826716,0.25966850828729277,0.2878787878787879,0.20879120879120883,0.18811881188118812,0.20770494251157234,0.2027972027972028,0.21171171171171177,0.17857142857142858,0
59,0.4545454545454545,0.3333333333333333,0.04601769911504425,0.05493207324276432,0.03122362869198312,0.45454545454545453,0.03767123287671233,0.04177523015459439,0.038422649140546,0.03909774436090226,0.03909774436090226,0.044568245125348196,0.03509571558796718,0.04240766073871409,0.03417533432392273,0.10469314079422387,0.04972375690607733,0.09090909090909088,0.043956043956043966,0.03960396039603964,0.04031655965357628,0.04283216783216781,0.045045045045045085,0.035714285714285726,1
60,0.7727272727272727,0.2,0.3215339233038348,0.3207324276432369,0.3556962025316456,0.6,0.29452054794520544,0.3102310231023102,0.2896865520728008,0.32330827067669177,0.29824561403508776,0.30362116991643456,0.2935278030993619,0.29320565435476514,0.2384843982169391,0.256317689530686,0.13812154696132595,0.2303030303030303,0.1428571428571429,0.12871287128712877,0.12498133492608632,0.12937062937062938,0.1171171171171172,0.10714285714285712,0
61,0.49999999999999994,0.2,0.05014749262536873,0.04902539870053159,0.03924050632911392,0.2727272727272727,0.04696673189823873,0.049157547333680704,0.0480283114256825,0.05012531328320801,0.04761904761904762,0.05292479108635098,0.04512306289881494,0.044687642498859995,0.039004457652303114,0.11913357400722024,0.06077348066298344,0.11212121212121212,0.043956043956043966,0.04950495049504955,0.0359862625055995,0.03409090909090906,0.03603603603603606,0.028571428571428553,0
62,0.49999999999999994,0.4,0.05014749262536873,0.04902539870053159,0.04135021097046412,0.46153846153846156,0.04500978473581213,0.04585721730067742,0.0455005055611729,0.04511278195488722,0.04511278195488722,0.04791086350974931,0.040565177757520506,0.041951664386684906,0.03491827637444279,0.18411552346570403,0.06077348066298344,0.15757575757575754,0.06593406593406592,0.06930693069306937,0.05345677168881596,0.055069930069930106,0.05405405405405411,0.053571428571428575,0
63,0.2727272727272727,0.06666666666666667,0.011799410029498525,0.010632014176018903,0.019409282700421936,0.14285714285714285,0.01614481409001957,0.014677783567830463,0.01567239635995956,0.014035087719298255,0.015538847117794498,0.015598885793871878,0.015041020966271641,0.015047879616963064,0.013001485884101036,0.36101083032490977,0.33701657458563533,0.3333333333333333,0.2582417582417582,0.2574257425742575,0.21979991040764518,0.19143356643356646,0.21171171171171177,0.16071428571428573,1
